text,label,id
@gowonn clown behaviour but i wonât shit on you because there might be a chance https://t.co/MIj85MMRpN,NOT,7177
एक बार फिर से आप सब इस हैसटैग पर 10 - 10 ट्वीट करों और इसे नम्बर 1 पर पहूंचा दो रीट्वीट #JusticeForShahabuddin,NOT,7178
"New post: Rohtas News: अवैध खनन मामलों में 75 प्राथमिकी दर्ज, 50 अभियुक्त गिरफ्तार डेहरी ऑन सोन ।रोहतास जिले में",NOT,7179
बिहार के मुसलमानों  #Sahabuddin के साथ-साथ आरजेडी की राजनीति को भी दफन कर देना #Sahab को अल्लाह ताला जन्नत नसीब फरमाए 😥😥 #Justiceforshahabuddin #Justiceforshahabuddin https://t.co/IpFh8UGVgP https://t.co/lRxkr91zu5,HOF,7180
"कुत्ता और बिल्ली तक की गिनती होती है तो पिछड़ों की क्यों नहीं, इनकी असली आबादी से किसको डर है : लालू यादव https://t.co/zfTURxg19W",NOT,7181
Shun away you #gullible #CovidVaccine taking fucks. Chances are I think you're an idiot anyway. Good riddance. #JustSayNo #CovidVaccine #MyBodyMyChoice,HOF,7182
"I never thought, my wishes will become reality. @BCCI made Chinese @Vivo_India their sponsor and same #ChineseVirus took away their biggest event. #iplcancel #ipl2021suspended #IPLsuspend https://t.co/xD6rbq1YQq",NOT,7183
"आज कल के हालात ऐसे है ।  लाशें ज़्यादा और ज़िंदा कम हैं, दुख ज़्यादा और साँसें कम हैं। भय ज़्यादा और ख़ुशियाँ कम हैं, मन चिन्तित और आँखें नम हैं।  #COVIDSecondWaveInIndia #IndiaCovidCrisis #IndianLivesMatter #CovidInIndia",NOT,7184
BITCH.  Deport her and ALL her family.  Seize her homes to repay the debt.  How do these bloody foreigners get away with it.  Do the DWP do NO CHECKS.  I have to jump through hoops to get my measly pension credit. https://t.co/goThZtBBsC,HOF,7185
"Got blessed with all the flu-like symptoms after my second #moderna #CovidVaccine 100.4 fever, body aches, headache ð¤ð¤. Apparently side-effects mean you have a good immune response (and is probably why I get so damn sick even when I have a regular cold), but THIS SUCKS.",NOT,7186
@BJP4India @BJP4Karnataka is doing all thing to ruin BJP's image. When lockdown in force these people are protesting. Shame on them. Touching new low everyday #BengalBurning #BengalViolence https://t.co/cFDgRQZqRa,HOF,7187
एक बंगला बने हत्यारा!  #VinashakVista #CentralVista #ModiFailsIndia #ResignModi https://t.co/Do7S5Kxkb1,HOF,7188
"शुक्रिया…""यादव परिवार""…एक बार और साबित करने के लिए कि ""कुफ़्फ़ार-ला-ऐतबार"" #shahabuddinsaheb   #JusticeForShahabuddin",HOF,7189
@thecaravanindia When you have Pradhan Sewak like @narendramodi and BCCI secretary as a imbecile @JayShah what else was anyone expecting....ache din were inevitable unfortunately!!! Pathetic!!! #KisanMazdoorEktaZindabaad #ModiKaVaccineJumla,HOF,7190
"मरहूम को सुपुर्द-ए-खाक़ कर दिया गया, अल्लाह उन्हें जन्नत उल फिरदौस में जगह दे, ओसामा शहाब को हिम्मत व हौसला दे,, आमीन !! #JusticeForShahabuddin https://t.co/p3R7c64x4y",NOT,7191
रंगा बिल्ला के खिलाफ लिखने पर ट्विटर भी नाराज चल रहा है आजकलl रोज 5-10 फॉलोअर्स कम कर रहा हैl #ModiKaVaccineJumla #ModiDisasterForIndia #ModiMustResign,NOT,7192
@BindalMuskaan You are right public is at fault for electing an asshole pm #ModiMustResign #ModiDisasterForIndia #ModiKaVaccineJumla #ModiFailsIndia,HOF,7193
"जिन्होंने भी डॉक्टर #शाहबुद्दीन साहब को साजिस के तहत ""संस्थानिक हत्या"" की या हत्या करवाई,  अल्लाह उन सभी जालिमों की नश्लो को और उन्हें निस्ता_ओ_नबूत करे. आमीन 🤲 #JucticeForShahabuddin #JusticeForShahabuddin #JusticeForShahabuddin",HOF,7194
में फैसला लेना चाहिए उनकी सुरक्षा के लिए ठोस कदम उठाना चाहिए 🙏🏻💔 @JPNadda  @narendramodi @AmitShah @chitraaum @IMinakshiJoshi @ANI @BJP4India @aajtak @BJP4Bengal  #BengalBurning #BengalViolence #Bengal  गृह मंत्री #बंगाल_हिंसा  #राष्ट्रपति_शासन,NOT,7195
"@RahulGandhi   ने पहले ही बोल दिया था कि जिसको जाना है वो जाए, जाने वालों को कोई रोक नही सकता, फिर ये दलाल मीडिया छाती क्यों पीट रही है 🤔",HOF,7196
Although I doublecheck with Tarot because Gabriel can be a twat.,HOF,7197
This is a level of insanity I have not seen since the last #QAnonCult follower or a #CovidVaccine conspiracy post. https://t.co/5nEwpyD0cH,NOT,7198
@SamONeillSA Sam.... Do you think this traitorous bastard will even get a rap over the  knuckles ??     🤔😠,HOF,7199
"@asadowaisi "" हम शाहबुद्दीन साहब के बेटे के साथ कंधे से कंधा मिलाकर खड़े हुए है , हमारी आवाज़ दबाई नही जा सकती ""..RJD boycott  #JusticeForShahabuddin",NOT,7200
@INCChhattisgarh गधा को घोड़ा बनाने के चक्कर में,HOF,7201
@AkashsinghINC @common000786 मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,7202
@PMOIndia @narendramodi   Sir....You have mishandled the situation in INDIA. You should yourself feel guilty and resign...! #ResignModi,HOF,7203
कुंभकरण को जगाने से क्या फायदा जब पता है  रावण लंका बरबाद करके मानेगा  #रोजगार_नही_तो_सरकार_नही #किसानो_पर_FIR_मत_करो #कृषि_कानून_रद्द_करने_पड़ेंगे #ResignHarshvardhan #नींद_से_जागो_अमित_शाह_जी #FarmersProtest #ExitModi #ResignPMmodi #किसानों_का_मोदी_को_धोबीपटका #didi_o_didi,NOT,7204
"Well, got my 1st microchip yesterday! Now my arm feels like I got slugged with brass knuckles. 💉💪👊 #covidvaccine",NOT,7205
"#wednesdaythought कबीरजी के रहस्यमयी दोहे ↪कबीर जी ने कहा है कि अभिमानी व्यक्ति राम नाम की चर्चा से खिज जाता है। फिर कोढ़ (कुष्ट रोग) लगकर गलकर मर जाता है।  👉कुष्टी हो संत बंदगी कीजिए। जे हो वैश्या को प्रभु विश्वास, चरण चित दीजिए।। Visit Sant Rampal Ji Maharaj YouTube Channel",NOT,7206
सवाल सरकार से ये है क्या कोई इंसान ही नहीं है जिसे जब चाहा मार दिया जाता है #JusticeForShahabuddin,NOT,7207
मतलब out source को ये service दी गयी है और कोई जरूरी भी नहीं है sanitized करवाना।  वाक्य में ही @RailMinIndia आपदा को अवसर मे क्यू बदल रही है  @PiyushGoyal ji??  @ajitanjum @sakshijoshii @abhisar_sharma @ndtvindia  @narendramodi चौकीदार ji please #ResignModi https://t.co/ADwMWFXaWi,NOT,7208
@DrSJaishankar I’m shocked to see PRESIDENT XI XING PING’s letter of sympathy to PM @narendramodi does not contain the core line ‘’ गलती हमारी है और  भुगत आप रहे है !!’’  #COVID19  #chinesevirus #ChinaLiedPeopleDied,NOT,7209
Sad. India is loosing such great talents due to #ChineseVirus https://t.co/GywWSbTh1R,NOT,7210
#बंगाल_हिंसा पर @ReallySwara जी कुछ बोली क्या? क्या  @anuragkashyap72 आप #जलता_बंगाल फ़िल्म नहीं बनायेंगे? उम्मीद है अभी #bollywood के किसी सदस्य या उनके परिवार के सदस्यों को अब डर नही लग रहा होगा ?  #BollywoodBreaking  #BengalBurning #bangalviolence #TMC200Paar #TMC_के_गुंडे,NOT,7211
My mova.. nobody can piss me off quicker than this mf 😒,HOF,7212
"@raghav__words @OfficeOfBazm 3)अबे ढोंगी ईश्वर ने मुझे वो बुद्धि दी है जिसे एक बार पढ़ लूँ दुबारा पढ़ने की जरुरत नहीं पढ़ती, और अभी भी तेरे जैसे दुष्ट पापी के खिलाफ खड़े हो अपना धर्म निभा रहा हूँ।तूने जो जयपुर पुलिस को tweet किया था अंग्रेजी में 😂 तुझ पर और तेरे टीचर पर केस होना चाहिए तू पास कैसे हुआ 😂😂",NOT,7213
as @KelseaBallerini once said closer to being closer. i really miss her hugs!!! #CovidVaccine https://t.co/80FAk5pjay,NOT,7214
"what a way to kick off Pride month, by being openly homophobic what the hell is wrong with you, who cares if they're gay straight or a robot if they're good at what they do let them wrestle, I think there is some underlying problem and that is on you wake the hell up dick head. https://t.co/vlJzGSYhtT",HOF,7215
@LambaAlka  @sardesairajdeep @deepikapadukone @priyankachopra @sonamakapoor @ndtvindia @RahulGandhi @priyankagandhi #BengalBurning #HindusLivesMatter Swara Bhaskar कहा हो सब  अब क्या तुम सबको साँप सुंग गया 😡,NOT,7216
"कार्ल मार्क्स के लिए धर्म,मजहब,रिलीजन सब का मतलब एक ही था. कार्ल मार्क्स की दिक्कत पंडित पुजारी काजी प्रीस्ट से थी जो अपने आपको पवित्र और दूसरों को अपवित्र समझते थे ऐसे कमीने आदमियो को भगवान  मानने वाले लोगो को देखकर ही मार्क्स ने धर्म को अफीम कहा था. https://t.co/KdwuDhFz0Y",NOT,7217
"क्या से क्या हो गया ,कहा से कहा आ गये हम ....#ModiKaVaccineJumla https://t.co/DnLYyRs5Ro",NOT,7218
Business are closed from last 1 month. But EMIs are due. I can't arrange money to pay EMIs.  We want 3 month loan #moratorium or else we will die. It's matter of survival. It's need of time.  Please raise voice.  #ModiKaVaccineJumla #ModiResign #FarmLaws_NextPandemic #moratorium https://t.co/J73JivDzkY,NOT,7219
"@MrSunnyGuglani @RKS_NationFirst @INCIndia आपकी अत्यंत नेक़ राय के लिए बहुत धन्यवाद। 💐  ट्विटर बहुत बड़ा है आप आगे से लेफ्ट या राइट लेकर कहीं भी मुड़ जाएँ और अपना ""वैश्या विलाप"" जारी रखेँ। और मुझ अंधभक्त को कृतार्थ करें। 🙏",HOF,7220
"#ModiKaVaccineJumla इन #हरामियों में से अगर कोई #सेवा करता दिख रहा हो तो #बताना, उसे #पुरस्कार देना है https://t.co/nswsPovJZn",HOF,7221
"दीप नहीं अब  लाशें जल रही हैं। लोग थाली नहीं, अब छाती पीट रहे हैं। लेकिन भक्त इस खोज में व्याकुल हैं कि अब  कौन सा मुद्दा उठाया जाए। #BengalBurning  #BengalViolence #SpinlessBJP  #",NOT,7222
दाढ़ी और बाल बढ़ा कोई सच्चा साधु नही बन जाता है   साधु के रुप मे राम रहिम और आसाराम जैसे भेड़िये भी छुपे होते हैं। और ढो़ंगाचार्य आप तो चुप ही रहो। https://t.co/z3M0UWN2B6,HOF,7223
"As nothing is easy with #Ontario #CovidVaccine rollout, it took me some time to cancel a booked appointment when a much-earlier one became available. The thought of a wasted dose/unfilled slot was horrifying to me. It takes a village. Make the effort. #GoodNeighbour https://t.co/e3eidZTmui",NOT,7224
"I tweeted this last night, retweeting this morning because it is simply so extraordinary, and devastating.   A real time thread of an Indian man trying to get oxygen for his loved one #IndiaCovidCrisis https://t.co/NJ5DELdFbk",NOT,7225
अब खतरे की कोई बात नही है अब सभी को सभी से खतरा है। #ModiGovtSeNaHoPayega  #BengalBurning #BengalViolence,NOT,7226
@TheLallantop @Prateeksha19 मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,7227
ऐ बीजेपी वाले सुअर की निशानी है। #बिजेपीसुअर https://t.co/3JXo0BeA3T,HOF,7228
"@SaffronTommy #IStandWithBengaliHindus #ArrestMamata #bengalviolence Army,No other alternative .#JusticeForBengalBJPKarykarta #BengalBurning And why reports...will it save lives.. Sad..bad..jungle..killing fields of Bengal..impose Prez rule ASAP..since it",HOF,7229
Andhbhakto agar BJP IT cell ke trend karne se sab ho jata to #ResignModi 4 /5 din tak top trend par chala kuch huwa kiya😁😁😁 #राष्ट्रपति_जी_बंगाल_संभालो,HOF,7230
@satyamy08169868 @pankajanshri @MainVivekSharma @narendramodi पूरी दुनिया के साक्ष्य प्रमाणित कर चुके हैं कि बौद्ध प्राचीनतम सभ्यता है और तेरा हिन्दू ब्राह्मण रांडपूत वैश्या ईरानी हिन्दू मानसिक अपंग स्थिति में सड़ातन असर में रहने लगे हैं,HOF,7231
"बहुत ही घमंड था की पलॉट मिलेंगे कश्मीर की वादि में 😜 अब बेड भी नहीं मिल रहा सहर की आवादी में 🤔  ਗਜ਼ਬ ਦਾ ਘੁਮੰਡ ਸੀ ਕਿ ਪਲਾਟ ਮਿਲਣਗੇ ਕਸ਼ਮੀਰ ਦੀ ਵਾਦੀ 'ਚ,  ਹੁਣ ਬੈੱਡ ਵੀ ਨਹੀਂ ਮਿਲ ਰਹੇ ਆਪਣੇ ਸ਼ਹਿਰ ਦੀ ਆਬਾਦੀ 'ਚ ! #ModiKaVaccineJumla #ResignModi",NOT,7232
"हमने कभी नहीं सुना कि मो० शाहबुद्दीन ने दलित नरसंहार किया, या कभी हिन्दू मुस्लिम का दंगा कराया। #JusticeForShahabuddin",NOT,7233
"केंद्र की कोरोना के असफलता को छिपाने की साजिश हो सकती है बंगाल हिंसा, हो सकता है खुद से प्रायोजित की गई हो, आपकी क्या राय है ? #BengalBurning #Bengalisburning",NOT,7234
"I swear, why was the system so underprepared and reckless?  #IndiaCovidCrisis https://t.co/tqCnkdq7vU",HOF,7235
मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/cqivcHlZkj,NOT,7236
@PunnyBhaiya मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,7237
HAPPY PRIDE MONTH IM GAY AS FUCK,HOF,7238
@SampritiMishra @vinayksingh1164 सब दबे हुए कमीने है ये कुछ नही कर पाएंगे,HOF,7239
@rohini_sgh @srinivasiyc मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,7240
@LambaAlka बीजेपी और दलाल पत्रकार इस तरह बयान बाज़ी कर रहे जैसे यूपी के 11% ब्राह्मणों का आका जितिन प्रसाद ही था😜 खुद के मोहल्ले में वोट नही मिलता था जाने दो कचड़ा गया बे,HOF,7241
"Itâ€™s really not fair to blame the gullible Indians for falling prey to Modiâ€™s image management to grab Power when people like @ShashiTharoor also fell for it,once. #IndiaFightsCOVID19 #ResignModi",HOF,7242
ममता दीदी ने लेडी कोबरा सांप का रुप लेकर बंगाल को जित्कर तीनो इडियट s को डंक मारा है | वेल डन ममता दीदी मुबारक हो congratulations 🤝💪👍 #ममता_बनर्जी #BengalElection2021 #MamataBanerjee #ResignPMmodi #PMNarendraModi #Bengal #ElectionResults2021 https://t.co/OXUIohFVSN,NOT,7243
इज्जत इजदारो की होती है भिखारी की नहीं  #ResignModi #Andbhakt https://t.co/85GUfDtGM7,HOF,7244
कांग्रेस  अपने युवराज को हीरो बनाने के लिए करोड़ों रुपये खर्च करती हैं | 👇🏿 भक्त लोग 399₹का रिचार्ज करके उसे फिर से गधा बना देते हैं | 🤣🤣🤣🤣,NOT,7245
@OmarAbdullah मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,7246
"I am angry. Angry that I have lost too many friends, colleagues and their loved ones over the last few weeks  @Nidhi opines in @gulf_news  https://t.co/PLCjopn61n | #IndiaCovidCrisis",NOT,7247
"@YogiDevnath2 दो मिनट का मौन उनके लिए भी जिनको बंगाल में चुनावी रैली दिखी ,  कोरोना दिखा किन्तु अब हिंसा , लूट अग्निकांड और महिलाओं को लुटती इज़्ज़त नहीं दिख रहीं 😡😡  #PresidentsRuleinBengal  #BengalBurning  #BengalViolence  #KhooniKhela  #WestBengalViolence",NOT,7248
केपी ओली एउटा व्यक्तिको प्रतापमा चल्ने पार्टी बनाउन चाहन्थे। दलाल पूँजीपतिहरूलाई पनि के लाग्यो भने धेरै वटा संस्था भए भने कतिलाई किन्ने? कतिलाई प्रभाव पार्न सकिन्छ भन्ने भयो। एउटा व्यक्ति रिझाउँदा पुग्ने पार्टी भए त उनीहरूलाई पनि सहज हुने भयो। थप सामग्री : https://t.co/75PGCwuzEU https://t.co/zx1O8YYevM,NOT,7249
Oh shit? Chainsaw Man anime PV dropping in 26 days LETS GOOOOOOOOO https://t.co/YECFQ4CpYu,NOT,7250
@sakshijoshii @tehseenp मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,7251
"@briantylercohen motherfucker not only let texans freeze to death (after killing them by the thousand w/ covid lies) he also joked about going to cancun at an event in florida.  nothing he does helps texans.  but, he'll rush wherever he needs to if he thi",HOF,7252
पप्पु खुद गधा है https://t.co/p41vrEOKPI,HOF,7253
@thakur_shivangi Today entire nation is suffering for the inability to control the #ChineseVirus then. All these drama makes no sense as the migrants labors n many businesses have moved out of Maharashtra already. https://t.co/LcNrusVJjx,NOT,7254
@DEFendFURiously Punched him hard enough he took his mask off called me a bitch with his bloody nose &amp; called for security ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…my bad,HOF,7255
मैडम आप लोगो के पास सटीक प्रश्नों के उत्तर नही होते तो आप गालीगलौज पर उतर आते है। इसे शक्ति नही फूहड़ता कहते हैं।  वैसे भी फूहड़ लोगों से कोई मुँह नही लगना चाहता। https://t.co/bzCrMtBnYm,HOF,7256
"लड़ना तो अर्जुन को ही होगा कान्हा इस बार भी हथियार नहीं उठाएगा  हाँ तूं अगर लड़ने के लिए तैयार होगा आके तेरा रथ जरूर चलाएगा  १०० करोड़ हो, १-१ पत्थर मारोगे तो हिमालय बन जायेगा  सड़क पे मिलके निकलोगे सता छोड़ डायन भाग जायेगी #BengalBurning #CruelMamata #राष्ट्रपति_जी_बंगाल_संभालो",HOF,7257
"When Dr. MMS was PM, many news channels and newspapers used to ask for his resignation on silly reasons. Not a brave soul now to ask for PMâ€™s resignation even after massive mismanagement of a killing pandemic? #COVIDSecondWave #IndiaCovidCrisis",NOT,7258
I will NOT get the covid vaccine. 😁 #vaccine NOT #vaccinated #CovidVaccine #Covid_19 #GetVaccinated or don't get vaccinated I DON'T CARE. 😘,NOT,7259
बॉलीवुड की तख़्तियाँ नहि दिख रही कही😡 #BengalBurning https://t.co/oeaoaA5HZS,NOT,7260
#ResignModi #resinemodi #Resign_PM_Modi Stop playing with our lives!! ðŸ¤§ðŸ˜·ðŸ˜· https://t.co/gimCeTnD8o,HOF,7261
"@Minniie_Mehra हमारे उत्ता पदेश का बदनाम समोसा, कल्लू की चाय और रम्पत हरामी की नाच इन सब पे भारी है।",HOF,7262
@indiafirst_19 मी काही पण करील मदरचोद तू कोण सांगणार मला,HOF,7263
Have your shit together when we come,HOF,7264
#KanganaRanaut has placed this request &amp; it is the request every sane person in India is vouching for. Pls act @narendramodi ji...Stop appeasing ! #BengalBurning https://t.co/BepdHYAF6E,NOT,7265
Shame on bjp IT cell and bhaqts Is this How steep 1 has to go for politics Disgusting #shameonbjp  #ResignModi  #ModiHaiTohMumkinHai  #ModiHataoDeshBachao https://t.co/zBYJNXb306,HOF,7266
"@ColinEv61465093 @Gee_McK @AttilaSzakacs1 @piersmorgan Resorting to calling someone a twat because they happen to disagree with you over something factual.  Interesting.   For the record, you seem to have missed this, but I am 100% behind Osaka and her stance about the press and her mental health.",HOF,7267
"@dwnews Human Being harshly criticized USA as the most selfish country , has no respect to human right... hoarding vaccines. Disregard SERUM CEO appeal refused to lift vaccine raw material export to India for weeks #IndiaCovidCrisis",HOF,7268
@LeeJohnson65 @Redcherry311 @Jessicam6946 @CarolynEvertso1 And tRump talked about Matt Gaetz's 17 year old hooker. Q is the 17th letter in the alphabet so Q KNOWS tRump was talking to them.  All so clear.,HOF,7269
@absolutesatya @globaltimesnews भारत में COVID-19 से मरने वालों का चीन ने उड़ाया मजाक #Wuhanvirus #chinesevirus https://t.co/xpUe0OD34E,NOT,7270
ppl always take anything as completely driven by love or hate damn bro its just critical thinking,NOT,7271
Bengal Sends PM Modi A Huge Wake Up Call.  Source: https://t.co/MsYZ9rkLES #KhelaHobe #WestBengalPolls #BJPKorbe200Paar #HHDrAthavale #cancelapboardexams2021 #ExitModi #ResignModi #ResignPMmodi  #नरेंद्र_मोदी_ग्लोबल_पप्पू #lockdown2021 #ElectionResult #Bengal #MamtaBanerjee,NOT,7272
@ShayarImran वैसे तो लोग ट्वीटर पे आवाज़ बुलंद कर रहे हैं मगर ek शख्स जिसे लोग Imran Pratapgarhi kahti हैं ये शख्स ज़मीन पर भी ओसामा शहाब के साथ खड़े मिले...! इस नाज़ुक हालात में ओसामा शहाब के कंधे से कंधे मिलाना उनके साथ खड़ा होना  सलाम है आप को  🙏🏾 #JusticeForShahabuddin https://t.co/86lJPtSIr9,NOT,7273
"ये बंगाल की CM ममता बनर्जी नही है,ये Terror की आका डायन है👹जो बंगाल मे TMC पार्टी के आतंकवादी जिहादीयोंसे बलात्कार,खुन,खराबा बंमबारी कराती है  #TMCTerror #TMCGoons #BengalBurning #BengalViolence #MamtaisTerrorist #ArrestMamta #ShameOnDiaonMamta #ShameOnTerroristMamtaBanerjee https://t.co/JdmCZkbKyU",HOF,7274
Damn this be me 🥲 https://t.co/EEG3FXgmQS,NOT,7275
सबका विश्वास.. अपनों से विश्वासघात.. एटा नोई चोलबे दादा.. 😠 #BengalBurning #BengalViolence   @BJP4India,HOF,7276
#JusticeForShahabuddin शेरे सिवान मरहूम Mohammad Shahabuddin साहब की दिल्ली गेट कब्रिस्तान में तदफीन हो चुकी है. #अल्लाह तबारको तआला मरहूम की मगफिरत फरमाए और जन्नतुल फिरदौस में आला से आला मुकाम अता फरमाए और लवाहिकीन को सब्रे जमील अता फरमाए                   आमीन या रब्बल आलमीन 🤲 https://t.co/elctk2yRwh,NOT,7277
"@nshuklain Sir कहीं ना कहीं मेरी ये कविता सच है आज कल #BengalViolence #BengalBurning के ऊपर, ग़लती कुछ बिकाऊँ लोगों, पार्टी, नेताओ की भी है.  @MamataOfficial cruel leader  #BJPSaveYourBengaliSupporters  #HelpBengalPeoples @narendramodi @rajnathsingh @AmitShah @BJP4India जय हिंद https://t.co/AaTTWTFbO7",HOF,7278
@KamalSinghnamo बंगाल पर कांग्रेस सहित सभी विपक्षी दल गूंगे-बहरे हो गए यही भाजपा शासित होता तो गूंगे भी बोलने लगते !  #BengalBurning #BengalViolence https://t.co/ZLcDSpyjKF,HOF,7279
@jtnladakh @BJP4India जो पार्टी अपने ही कार्यकर्ताओं की सुरक्षा सुनिश्चित नहीं कर सकती वो आम जनता की सुरक्षा क्या खाक करेगी। तो आओ लोगों के पास दो ही रास्ते बचे है या तो चुड़िया पहन के घर में हिजड़ों की तरह पड़े रहो या फिर बंगाल में जो हो रहा है उसके खिलाफ कोई सख्त कदम उठाओ। #BengalBurning,NOT,7280
"@SlackBundles Damn, son. Most people say that and I wouldn't think you would say that because you are a massive hip hop head. I guess that's where he lost majority of folks. I love most of Nasir Bin Olu Dara Jones work, man. I think he is the G.O.A.T. but I think they are folks who are better",NOT,7281
"वैसे भी आप सिर्फ अपने IT cell, EVM  और और fake followers पर जीवित हो अपने अंतर्मन में झांकोगे तो स्वम को अंहकार के अग्नि में जलता हुआ पाएंगे #Resign_PM_Modi देश हित में https://t.co/DHAqujSD9m",NOT,7282
"I've lived in Winnipeg my whole live and often hear people refer to Bishop Grandin Boulevard simply as ""Bishop"" For this reason can we rename the street after a bishop who wasn't a total shitbag? Or someone with the last name Bishop? Or Bishop from X-Men? #ProRenaming https://t.co/vKgyIk6VOc https://t.co/Trqx4uFMpp",HOF,7283
मोदी देश छोड़ो  #ResignPMmodi #ModiKaVaccineJumla #ModiResign,NOT,7284
Narcissists piss me the fuck off!!,HOF,7285
#bengalviolence Be careful everyone. Some unscrupulous people are posting these pictures on social media to spread tension in the state and the country.  #CovidIndia #COVIDEmergencyIndia #ममता_की_निर्ममता #SpinelessBJP #SpinlessBJP #बंगाल_हिंसा #COVIDEmergency   #BengalBurning https://t.co/oBOLMJRSfu,NOT,7286
@tubirfess bloody hell lea?!?!,HOF,7287
"Sadly Bengal trails while Goa, Kerala, Odisha have administered more than allotted doses by making use of leftover in #CovidVaccine vials. Speaks of the efficiency of the concerned health depts.  WB Govt can do a lot more than be a mere cry baby accusing the centre of all ills. https://t.co/25gcGj7no9",NOT,7288
भक्तों #ModiKaVaccineJumla,NOT,7289
@akhileshsharma1 @RakeshSinha01 यह भी दर्शको का ध्यान मुद्दो से भटकाने का प्रयास है ताकि बहस में हार से बचा जा सके मुझे तो यह सोची समझी चाल लगती है जिसमें विपक्ष फसकर अतार्किक और फूहड़ प्रतीत हो रहा है ।,NOT,7290
ज़िंदगी और मौत दोनों से डर रहे है। बंदे में कुछ तो ख़ास बात थी। इसलिए ही लाश देने से डर रहे है। #JusticeForShahabuddin,NOT,7291
"Me at 4.30pm ""ahh at least the day is over""  The business energy provider switching company calling at 4.32pm ""guess again motherfucker""",HOF,7292
2014  देश न झुकने दूंगा  2021 भूटान से भी भीख लूंगा! #ModiResign #25सांसद_लापता_है #ResignPMmodi #YogiAdityanath #ModiKaVaccineJumla,NOT,7293
stolen tell me what energy i give off - the mean blunt bitch everyone loves - main character - antagonist - best friend - goofy side character - nerdy side character - the dumb one that gets kiIIed - love interest,HOF,7294
"@anjalideshbhkt दो मिनट का मौन उनके लिए भी जिनको बंगाल में चुनावी रैली दिखी ,  कोरोना दिखा किन्तु अब हिंसा , लूट अग्निकांड और महिलाओं को लुटती इज़्ज़त नहीं दिख रहीं 😡😡  #PresidentsRuleinBengal  #BengalBurning  #BengalViolence  #KhooniKhela  #WestBengalViolence",NOT,7295
@mistuhhh yes i honk my big red clown nose just to piss u off,HOF,7296
Narrator: we did see. Grant was dogshite and the Baggies went down quicker than a 50p whore https://t.co/rrKSLqppEA,HOF,7297
@voice_stolen Insufficient testing Unknown side effects Uncaring #BigPharma companies Not enough time for proper long term studies  Even bigpharma doesn't know all the effects of the vaxes.   That doesn't fill me with confidence.   #auspol #COVID19Vic #COVID19Aus #COVIDVaccine #COVID19,NOT,7298
जिस पार्टी @RJDforIndia के लिए #sahabuddin_sahab ने काम किया उसी पार्टी ने उनके परिवार को पीठ दिखा दी मैं @KhanAmanatullah और @ShayarImran का शुक्रिया अदा करता हूँ कि वो इस घड़ी में पूर्व सांसद के परिवार के साथ खड़े हैँ @yadavtejashwi आपसे ये उम्मीद ना थी!  #JusticeForShahabuddin https://t.co/pjp5qd99MG,NOT,7299
@narendramodi We voted for you to be our Prime minister. Please do your job. Stop risking lives of 1.3B people to win elections.Don't make us regret the votes that we gave you. #IndiaCovidCrisis,NOT,7300
@DineshK57617119 @iAakankshahere नहीं भाई साहब ये सब कुतिया को सोचने समझने कि समझ कहाँ है इसको तो लगता है भाजपा ही सब कर रही है ये उन लोगों में से है जो कि मोदी की मूत्र भी खुशी खुशी पी ले,HOF,7301
"जब आदमी बेशर्म हो जाता है, तब उस पर कोई राष्ट्रीयता की वैक्सीन काम नही करेगी। वेशया की दलाली खाने वाला किसी भी स्तर तक गिर सकता है, वो अपनी मां को भी बेच दे इसकी कोई गारंटी नही होती। वैसे ही गद्दारो की प्रवृति होती है। इनकी फितरत को किसी वैक्सीन से नही बदला जा सकता है। सिवाय..... https://t.co/w5Z16I5m7w",HOF,7302
"Sad to see what #India is going through but it truly shows one thing - their big talks are just talks, nothing else. Always accusing #Pakistan of ""begging"" the world for aid, irony! Today, India is begging the world for oxygen too! #IndiaCovidCrisis #COVIDEmergencyIndia #Covid19",HOF,7303
पूरा देश देख रहा है भाजपा अपने कार्यकर्ता को मतदान मे इस्तमाल के बाद कैसे मरने को छोड देती है।। #BengalBurning,NOT,7304
